nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
65,-2.8346612,-0.5695395,-0.19407128,-0.64313847,1.8575664,-0.5783749,1.7146974,5.2822075,7.439982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-2.8623087,-0.57380956,-0.18795827,-0.52382886,1.8937852,-0.51126325,-0.74414784,6.651691,6.6415157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-2.842893,-0.57883877,-0.18815035,-0.81145024,1.6999072,0.32603458,1.3483845,7.4405804,6.7360864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-2.883199,-0.45874995,-0.013040796,-0.8380819,0.80508506,0.504999,2.6987143,6.6026096,7.2424603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-2.868513,-0.46258017,-0.022784822,-0.49400148,0.21066749,0.56039274,3.5354877,5.6066217,6.467936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-2.8534167,-0.46618077,-0.034513064,-0.71983755,1.0053548,0.029891053,4.2681136,5.583877,6.117185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-2.8411436,-0.46813214,-0.044158388,-0.99893683,1.707364,-0.5890276,4.3519106,5.5683146,7.657854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-2.6727893,-0.35883158,0.17780133,-0.6335511,1.1204033,-1.3155379,5.2676926,5.5000796,9.572019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-2.6643405,-0.3623697,0.16805705,0.04395707,0.29801917,-1.880128,2.4281695,4.7339354,7.595605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-2.65826,-0.36140272,0.1563362,0.1867025,0.36832663,-1.4870455,3.2386067,2.5911248,7.291541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-2.6488323,-0.3637933,0.1452166,-0.65058386,0.34702772,-1.5232687,3.30325,4.4298716,7.8206596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-2.6400695,-0.36465484,0.13436307,-0.99359906,-0.0013137374,-1.5168772,3.5318964,3.9318779,8.413225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-2.440792,-0.19604823,0.16641721,-1.1374097,-0.058838017,-1.9078292,2.386271,2.4558525,9.469068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-2.4381227,-0.1984313,0.1630293,-0.9605758,0.015730493,-2.2646928,0.030376434,3.3249476,10.196905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-2.432638,-0.19954357,0.1578779,-1.1278224,-0.084404364,-1.9280692,0.938976,2.582745,9.902418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-2.4303956,-0.19765447,0.1547509,-1.4410101,0.13077906,-2.381872,-0.0163105,1.1270704,10.685322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-2.0616527,0.07881653,0.18315837,-1.577364,-0.018357968,-3.127557,-2.7696424,2.2451627,11.805809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-2.058561,0.073280305,0.18194862,-1.0958644,-0.5318154,-2.1858633,-1.4671967,2.405574,11.900379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-2.052771,0.06792307,0.17744605,-0.5994512,-0.5051838,-1.7672143,0.41704002,1.903989,9.652225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-2.0531285,0.065478206,0.17809193,-0.6132996,-0.82582843,-1.8939807,-2.3171384,0.6051345,10.885238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
