nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
38,2.8766441,-0.7097348,-0.24654692,-0.019673303,0.017771007,-0.013613813,1.9818004,6.414366,7.2560773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2.879975,-0.70922893,-0.24316679,-0.04523965,0.10086163,-0.0530286,1.8884265,6.432322,7.051373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2.8824546,-0.7074319,-0.23649324,-0.08998076,0.12429745,-0.06900756,1.6861166,6.4215484,7.0932713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2.8823295,-0.706066,-0.23275724,-0.10915551,0.11364481,-0.07007283,1.5688007,6.4000006,7.2321353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2.8826232,-0.70307994,-0.2258356,-0.10809025,0.10299216,-0.0530286,1.4227544,6.3640876,7.2955813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2.8814523,-0.6998803,-0.22039354,-0.08891549,0.08488267,-0.014679077,1.3581109,6.330569,7.50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2.8778787,-0.6981153,-0.21776666,-0.019686086,0.05716688,0.030079072,1.3976152,6.2970495,7.5601406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2.875177,-0.69814265,-0.21750452,0.038903456,0.0070994548,0.0652328,1.4694413,6.252757,7.3781815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2.8708522,-0.69916594,-0.2199281,0.048490837,-0.031250063,0.0801465,1.5652094,6.301838,7.2680483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2.8684087,-0.7002176,-0.2244418,0.049556103,-0.072795376,0.07055912,1.7723078,6.3640876,7.302764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2.8683753,-0.7018386,-0.22892997,0.04422978,-0.054685883,0.034340132,1.845331,6.368876,7.144747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2.8691375,-0.70236796,-0.23102635,0.0026844663,-0.037641652,0.015165371,1.7770962,6.34254,7.0621467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2.870307,-0.70205724,-0.2321214,-0.03673032,-0.06533853,0.0077085197,1.7447745,6.335357,7.197419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2.8717756,-0.7006092,-0.23472762,-0.029273467,-0.1079491,-0.0061399178,1.7423803,6.264728,7.3877583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2.8731096,-0.6997449,-0.2380383,-0.016490294,-0.088774346,0.010904313,1.7567455,6.2371945,7.397335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2.874185,-0.6994101,-0.24044332,0.004814995,-0.03977218,0.018361164,1.83336,6.348525,7.362619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2.8743682,-0.7002058,-0.24234262,0.012271847,-0.062142733,0.0023821977,1.6885108,6.324583,7.025037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2.8750646,-0.6998085,-0.24344741,-0.046317697,-0.08983961,0.005577991,1.714847,6.332963,7.2129817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2.8760755,-0.6978216,-0.24568212,-0.047382962,-0.057881676,0.018361164,1.7447745,6.3138094,7.394941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2.875282,-0.6968696,-0.24725771,-0.0037071202,-0.037641652,0.024752751,1.7495629,6.3377514,7.4117002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2.874319,-0.6972768,-0.24941038,0.02505502,-0.045098502,0.0322096,1.7914615,6.3162036,7.2740335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2.874754,-0.6975818,-0.2507801,0.011206582,-0.050424825,0.030079072,1.8608932,6.2850785,7.203405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2.875822,-0.6974222,-0.25345564,-0.002656503,-0.037663754,0.018381137,1.9722236,6.3162036,7.2824135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2.877523,-0.6974836,-0.25478244,5.3929014E-4,-0.00996688,0.006663229,1.9422961,6.3174005,7.136367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2.878478,-0.69703174,-0.25490555,-0.021831263,-0.016358467,-0.0029241508,1.8489223,6.2838817,7.2201643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2.8792102,-0.6961796,-0.25524777,-0.022896526,-0.014227938,2.7164244E-4,1.9195513,6.3066263,7.347057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2.8786037,-0.6961491,-0.255044,0.009061405,-0.008901616,-0.0071852086,1.8046296,6.310218,7.278822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.8781588,-0.69648075,-0.25522003,-0.007982825,-0.012097409,0.009859023,1.8261774,6.2719107,7.1842513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2.8784285,-0.6957726,-0.25605258,-0.021831263,-0.020619525,0.013054815,1.9315223,6.292261,7.2836103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2.8788428,-0.6951817,-0.25658238,-0.015439676,-0.014227938,0.0013369068,1.9111716,6.2970495,7.2728367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2.878885,-0.6947253,-0.2562403,-0.012243883,0.008142615,0.0024021713,1.8537107,6.268319,7.3039613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2.877976,-0.6944739,-0.255771,-0.010113354,0.01879526,0.020511666,1.8058267,6.28867,7.3087497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2.8770902,-0.69403946,-0.25612566,0.0016045546,-0.01955426,0.021576932,1.8549078,6.2838817,7.2836103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2.8766923,-0.6941015,-0.25722107,0.002669819,-0.0046405583,0.02370746,1.9063832,6.2635307,7.257274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2.8771472,-0.6939853,-0.2580487,0.007996141,-0.006771087,0.020511666,1.977012,6.2551513,7.290793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2.8784053,-0.6943501,-0.25870505,0.0069308765,-0.007836351,-7.93622E-4,1.9746178,6.2850785,7.221361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2.8785949,-0.69444716,-0.25841,-0.017570205,-0.0014447649,-0.0093157375,1.846528,6.2790933,7.1902366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2.8791816,-0.69364125,-0.25783843,-0.034614436,0.009207879,-0.0029241508,1.869273,6.301838,7.3003697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2.8793259,-0.692922,-0.25718388,-0.007982825,0.0038815571,-0.0029241508,1.846528,6.312612,7.3602247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2.878744,-0.6933693,-0.25705945,0.018625882,-0.0036101812,0.004563859,1.8309658,6.2934585,7.287202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2.8793542,-0.6935807,-0.25740516,0.009038502,-0.01532809,0.01202071,1.9315223,6.228815,7.239318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2.879488,-0.69357055,-0.2581425,-0.0026794064,0.007042463,0.009890181,1.9315223,6.320992,7.2500916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2.8799012,-0.6937758,-0.25799394,-5.488775E-4,0.0059771985,-0.011415107,1.9027919,6.3293715,7.193828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2.879685,-0.69354564,-0.25718135,-0.023984695,0.010238256,-0.0060887854,1.822586,6.292261,7.2249527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2.8796997,-0.6924201,-0.25640494,-0.027180487,0.015564579,0.0034985947,1.8788497,6.3078237,7.3877583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2.878538,-0.692242,-0.25582522,0.0047774445,0.009172992,0.0034985947,1.785476,6.277896,7.317129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2.8776464,-0.6923484,-0.2555739,0.0037121803,0.0049119345,0.020542825,1.8441339,6.2671223,7.314735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2.8779979,-0.6923649,-0.25638634,0.01329956,-0.0078712385,0.016281769,1.9865888,6.2671223,7.3207207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2.8784633,-0.69290495,-0.2570354,0.010103767,-0.0036101812,0.0013680658,1.9363106,6.252757,7.167492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2.8794014,-0.6927279,-0.25695953,-0.011201521,-0.0014796522,-0.010349843,1.9351135,6.304232,7.2979755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2.8791287,-0.6927792,-0.25648937,-0.004809935,0.0049119345,-0.011415107,1.8321629,6.2826843,7.2357264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2.87921,-0.6924807,-0.25605556,-0.018658374,-0.010001767,-7.62463E-4,1.8525136,6.28029,7.317129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2.8797514,-0.691926,-0.25608703,-0.008005729,-0.00574071,-0.0039582564,1.9015948,6.2515597,7.3781815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2.8803146,-0.6922365,-0.256104,0.01329956,-0.0046754456,-0.009284578,1.8908207,6.244377,7.277625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2.8800669,-0.6924042,-0.25587782,-0.006940464,6.5087655E-4,-0.0018277274,1.8405426,6.289867,7.2165728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2.879524,-0.6921624,-0.25564083,-0.022919431,-0.0046754456,-7.62463E-4,1.822586,6.276699,7.290793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2.8801425,-0.6911888,-0.25553098,-0.013323795,0.0017289242,0.0013566143,1.9075803,6.2371945,7.4105034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2.8798678,-0.69134057,-0.2553836,0.017568873,0.0070552463,0.0066829366,1.8728642,6.232406,7.3243117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2.8795424,-0.69146794,-0.25575516,0.0015899071,-0.0057279267,0.014139787,1.8872294,6.230012,7.2620625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2.8806136,-0.6913991,-0.25614566,-0.0048016794,0.005989982,0.0045524077,1.9973627,6.2970495,7.3075523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2.8809144,-0.69164026,-0.25578347,0.007981494,0.0038594531,-0.018883409,1.8884265,6.2671223,7.2285438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2.8812578,-0.6918346,-0.25490108,-0.016519587,0.01025104,-0.018883409,1.8321629,6.253954,7.197419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2.881889,-0.6910066,-0.25391328,-0.025041703,-0.0025321336,-0.012491823,1.845331,6.21445,7.3482537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2.8824,-0.69049746,-0.25361496,-0.005866944,0.005989982,-7.739146E-4,1.9195513,6.253954,7.501483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2.8821316,-0.69091016,-0.25346094,0.03887416,-0.003597398,-0.0050349724,1.857302,6.2491655,7.287202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2.8815138,-0.69212854,-0.25400043,-5.406217E-4,-0.015315306,0.0066829366,1.8441339,6.2431803,7.145944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2.882355,-0.6913077,-0.25443503,-0.029302761,-0.0046626623,-7.739146E-4,1.977012,6.324583,7.350648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2.8827908,-0.6912059,-0.2540243,0.007981494,0.0017289242,-0.014622352,1.882441,6.2575455,7.3207207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2.8817883,-0.6915102,-0.25323164,-0.003736415,0.0027941887,-0.012491823,1.7340006,6.2336035,7.2285438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2.8806746,-0.6912908,-0.25293386,-0.011193266,-0.0014668691,0.0045524077,1.821389,6.2970495,7.3207207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2.879659,-0.69117266,-0.2528816,-5.406217E-4,0.01025104,0.014139787,1.8357542,6.3030353,7.317129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2.878943,-0.6911924,-0.25305927,0.0015899071,0.005989982,0.014139787,1.87047,6.2359977,7.2943845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2.8785174,-0.69137436,-0.25344115,0.012230035,-0.002551042,0.008830509,1.8920178,6.241983,7.353042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2.8794456,-0.6919116,-0.25436556,0.018621622,-0.014268951,0.0056347162,1.9925743,6.240786,7.2860045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2.8812218,-0.69232756,-0.2550553,0.014360564,-0.020660536,-0.008213721,2.0141222,6.2551513,7.197419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2.8840601,-0.6929041,-0.25573185,-0.013336312,-0.019595273,-0.03910639,2.0296845,6.3054295,7.1399584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2.8868122,-0.69228405,-0.25433278,-0.052751094,-0.0014857776,-0.061476942,1.893215,6.292261,7.245303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2.8868146,-0.69170237,-0.25277197,-0.0495553,0.015558453,-0.05615062,1.7340006,6.262334,7.362619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2.884506,-0.6912267,-0.25089252,-0.033576336,0.017688982,-0.023127424,1.5711949,6.232406,7.3997293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2.8820672,-0.6904562,-0.24951307,5.121259E-4,0.0070363376,0.020548418,1.6298528,6.2611365,7.45719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2.8789105,-0.69081146,-0.25037214,0.04205744,-0.012138422,0.046114765,1.7567455,6.2755017,7.4248686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2.876062,-0.6921574,-0.2524889,0.04951429,-0.0057468354,0.053571615,1.857302,6.2359977,7.2081933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2.876055,-0.69273674,-0.2547711,0.02075215,-0.013203686,0.0450495,2.0632033,6.2874727,7.2285438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2.8781476,-0.69291204,-0.25596148,0.0047731837,-0.007877364,0.008830509,2.1003134,6.292261,7.227347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2.8792415,-0.69323516,-0.25596,-0.0048141964,0.0070363376,-0.024192687,1.9446903,6.2970495,7.2225585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2.8805132,-0.69281757,-0.25458723,-0.030380543,0.009166867,-0.03378007,1.8608932,6.2790933,7.3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2.8814418,-0.69244766,-0.25326088,-0.013336312,-0.014268951,-0.04123692,1.8022354,6.2551513,7.335086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2.881752,-0.6926298,-0.25281182,-0.001618403,-0.01639948,-0.024192687,1.8010383,6.252757,7.3075523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2.8815813,-0.69266284,-0.25259492,5.121259E-4,0.0038405445,-0.011409515,1.8561049,6.2695165,7.3183265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2.8809812,-0.6928782,-0.2519508,5.038701E-4,0.0038277614,-0.007137005,1.8046296,6.2790933,7.2584715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2.8799717,-0.69297236,-0.2517825,-0.004822452,-0.0068248827,0.0024503744,1.7711107,6.2611365,7.277625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2.878569,-0.69253165,-0.25193137,-0.013344567,-0.0014985608,0.017364077,1.8046296,6.289867,7.3314943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2.877657,-0.6922691,-0.252053,-5.613944E-4,-0.0036290896,0.01842934,1.845331,6.2946553,7.349451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2.8769777,-0.6922475,-0.25256118,0.005830192,0.0016972326,0.015233547,1.8884265,6.2467713,7.290793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2.876843,-0.6924594,-0.2527999,0.0068954565,-0.0014985608,0.0013851101,1.905186,6.2575455,7.2716393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2.8767226,-0.6927814,-0.25260377,0.0026343989,0.0144804055,-0.0050064763,1.858499,6.2587423,7.2345295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2.8765707,-0.6924882,-0.25175592,-0.012279303,0.011284612,-0.0050064763,1.8525136,6.28029,7.290793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
