nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
56,-2.3588,-0.8351074,-0.26086125,-0.6503921,-0.82770514,-0.47673753,-0.27967268,5.740697,8.816648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-2.367771,-0.83158773,-0.25710452,-0.44373083,-1.6735251,-0.6152219,0.6133646,6.5128274,8.384495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-2.368407,-0.8307116,-0.2579923,-0.065561965,-1.0652591,-0.309491,2.2414217,7.5842323,7.207744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-2.3239052,-0.85737216,-0.31360847,0.14749385,-0.67430544,-0.29031733,2.8052561,6.6026096,7.393295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-2.3259182,-0.8560182,-0.31154224,0.3019572,-1.304942,-0.73346734,1.5303438,7.3938932,7.169437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-2.3244724,-0.85570556,-0.31169185,0.6620166,-1.2548746,-0.671682,2.0834043,7.4166384,6.307524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-2.3186255,-0.85720116,-0.31423354,0.55335957,-1.0886934,-0.5044355,2.352752,7.433398,5.0134583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-2.3143363,-0.85818183,-0.3135253,0.15068965,-0.8490088,-0.377669,1.5315409,7.102998,5.3498435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-2.2789285,-0.85860527,-0.35177994,-0.45864162,-0.07030053,0.036718868,1.1137527,7.3244615,5.884948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-2.284207,-0.85532546,-0.350854,-0.84746313,-0.29826713,0.058024153,2.2737434,6.2985463,7.2101383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
