nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y,x
7754,1.216146,-1.2882996,0.65356874,0.29577732,0.13848437,0.33156356,0.1726818,-0.104297414,-0.29074585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7755,1.2061499,-1.3047749,0.6538398,0.31069103,-0.03621899,0.23355922,0.5374983,-0.12210429,-0.69207394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7756,1.2012757,-1.3151867,0.6507609,0.10083394,-0.11504856,0.21651499,-0.06658874,-0.14739305,-0.74669164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7757,1.1683269,-1.3229518,0.6223723,0.081659175,-0.06072007,0.26658243,0.46013564,-0.24929625,0.11282676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,1.1563965,-1.330355,0.61644745,0.11787817,-0.020240024,0.081226416,0.6863877,-0.12360066,-0.29777884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,1.1563243,-1.331553,0.62018424,-0.0568252,0.04261058,0.091879055,-0.22191256,-0.27428573,-0.61411273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,1.1295807,-1.3323855,0.59788716,-0.024867266,-0.12783173,0.17390442,0.023493104,-0.13901334,0.2347814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761,1.1059446,-1.3353614,0.57631093,-0.021671474,0.035153728,0.14940333,0.16235681,-0.2240075,0.12584522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,1.0857898,-1.3366625,0.5609857,-0.024867266,0.034088463,0.120641194,0.021547815,-0.058508303,0.29777884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,1.065744,-1.3397119,0.5436775,0.040113863,-0.051132694,0.16005598,-0.036810853,0.081702136,0.41015667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,1.0530882,-1.3431165,0.5334266,0.07100653,-0.10652644,0.15686019,0.17582418,-0.070180036,0.004040215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,1.0399532,-1.3467093,0.52288586,-0.017410416,0.02663161,0.051399007,0.09083003,-0.042646717,-0.2605191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,1.0329672,-1.3460573,0.51924396,-0.044042025,-0.025566347,0.025832662,-0.16056114,-0.012569559,0.032022446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,1.0222472,-1.345064,0.50929,-0.03765044,-0.05752428,0.033289514,-0.025887307,-0.042048167,0.34311903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,1.0212722,-1.3446486,0.51020235,-0.015279886,0.07563377,0.007723167,-0.20694882,-0.11133038,0.13153146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,1.0161786,-1.3440422,0.5093854,-0.012084093,0.029827405,0.04926848,-0.21652561,-0.16759412,0.25722703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,1.0111735,-1.3451787,0.50569403,0.016678046,0.0031957934,0.076965354,-0.28924948,-0.14814124,0.022595279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,0.9962112,-1.3482659,0.493699,0.040113863,0.0,0.15686019,-0.14769232,-0.054468088,-0.03172317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,0.9737047,-1.352491,0.47537243,0.024134897,-0.013848438,0.13662016,0.20560206,-0.027682956,-0.19931729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,0.96457046,-1.3544806,0.4692779,-0.021671474,-0.09054748,0.06524745,0.21637598,0.011821371,-0.3573346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,0.9519086,-1.353496,0.45698327,-0.07599996,-0.015978966,0.043942157,0.0037409402,0.0017956513,0.100257196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,0.9382383,-1.3534695,0.44549984,-0.006757771,-0.023435818,0.0727043,0.02873042,0.031124622,0.1678934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,0.92503065,-1.3552661,0.433675,0.0070906663,-0.08735168,0.06631271,0.12075755,0.05641338,-0.062249243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,0.9156723,-1.3551029,0.4240569,-0.03125885,-0.08415589,0.015180018,0.13153146,0.028880058,0.11133038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,0.9124795,-1.3549584,0.4229467,-0.0014314491,-0.0031957934,0.026897926,-0.112377845,0.004489128,0.18001404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,0.90382206,-1.355972,0.4163696,-0.0024967135,-0.058589544,0.043942157,0.097414084,0.094570965,0.0058358666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,0.89340377,-1.3568506,0.4063884,0.003894873,-0.08735168,0.03222425,0.16938977,0.03441665,0.014664485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,0.8927568,-1.3569894,0.40638223,-0.0110188285,-0.054328486,-0.048735846,0.1921347,0.046387658,-0.009277532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,0.8981838,-1.3543677,0.4125233,-0.049368348,0.013848438,-0.029561087,-0.32725745,0.075417355,0.25423428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7783,0.89483166,-1.3549904,0.41038612,0.043309655,-0.035153728,0.05885586,-0.08095395,0.08843583,0.20964229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7784,0.8854717,-1.3578209,0.40309203,0.041179128,-0.040480047,0.04713795,0.15726912,0.046088383,-0.013018472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,0.8843612,-1.359376,0.40418857,-0.004627242,0.010652645,-0.005060006,0.017208325,0.0700304,-0.20694882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,0.8820518,-1.3587646,0.4024879,-0.013149357,-0.015978966,0.050333746,-0.39564183,0.13691841,0.112377845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,0.868785,-1.3602904,0.39102048,0.10083394,-0.08948221,0.18455707,0.087687634,0.13512276,0.26605567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7788,0.8550873,-1.3679335,0.37736169,0.12000869,-0.056459013,0.21544974,-0.21652561,0.13482349,-0.5792472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,0.8211747,-1.3738528,0.34242642,0.003894873,-0.18216021,0.37630466,-0.4619313,0.6028899,-0.6438906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,0.7368092,-1.3790269,0.2512678,-0.015279886,-0.32170987,0.88869685,-1.7145476,1.2852374,-0.83782095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,0.49208713,-1.3821611,-0.008496815,-0.014214622,-0.6583334,1.7196031,-2.2683566,1.4972739,-0.28505963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,0.31643516,-1.374391,-0.19299766,-0.19637483,-0.41864893,2.7475834,-3.3239002,0.68339497,-0.92281514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7793,-0.08844497,-1.3196212,-0.6003409,-0.4616257,0.1555286,3.689277,-1.3067852,-0.9398738,0.7459435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,-0.39142695,-1.2180604,-0.89149415,0.10509499,-0.278034,4.1867557,0.519841,-1.0464158,2.7271454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,-0.6208067,-1.1007115,-1.1317648,0.41721746,-1.1089402,4.6586676,-1.2084733,-1.685967,-0.85473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7796,-0.7534267,-0.9410506,-1.2754936,0.17540245,-0.9917612,5.247759,-1.8674773,-3.713706,-0.08319851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,-0.81857693,-0.8467087,-1.3262503,0.47154596,-0.80320936,5.5087485,1.1755531,-4.98383,0.09636662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798,-0.90752745,-0.6618355,-1.4020703,0.08911603,-0.3653857,5.4512243,-0.37020344,-5.199907,-1.6636709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,-0.95194846,-0.4735554,-1.4234257,-0.07599996,-0.098004326,5.380917,-0.84605104,-4.4303207,0.86011696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,-0.99295753,-0.3017527,-1.4394771,0.5727461,-0.23009712,4.929245,2.4100633,-3.5372834,1.6370354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,-1.024722,-0.22727178,-1.4645776,0.96582866,-0.79788303,3.7521276,2.8658595,-2.3235726,-2.384625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7802,-1.0562677,-0.117764354,-1.4852681,0.07420233,0.0628506,2.7092338,1.9162592,-1.482759,-1.2677298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,-1.0628345,-0.036371276,-1.486683,0.006025402,-0.111852765,2.142513,1.0206782,-0.9283517,-0.08304887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,-1.0655671,0.02581354,-1.4931022,0.068876006,-0.2727077,1.6663399,1.1906664,-0.8996213,0.34671032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7805,-1.0717084,0.06680671,-1.5063709,0.17646772,-0.3685815,1.0910971,1.4902409,-0.4604349,-0.22610243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,-1.0701746,0.08016843,-1.507805,0.07633285,0.025566347,0.58296597,1.0726024,-0.15053543,0.40327334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7807,-1.0707558,0.094362095,-1.5036901,0.20522985,0.23435818,0.32623723,0.4902128,-0.0067336923,0.5880758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,-1.0753323,0.101877004,-1.4941442,0.3085605,0.2247708,0.20905815,0.86131406,0.17043723,0.33309332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,-1.0820557,0.10378806,-1.4906193,0.2276004,0.13635385,0.021571605,0.74429744,0.029628245,-0.5292682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,-1.0806841,0.10243995,-1.4827421,0.11468238,0.21092236,-0.018908443,0.4451719,0.08379706,0.30151978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,-1.0784469,0.101131804,-1.4809066,0.13279186,0.13102752,-0.035952676,0.8888474,0.2045546,-0.18779519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7812,-1.0768589,0.09728334,-1.4775134,-0.039780967,0.16618125,-0.17230652,0.9032126,-0.03606266,-0.4451719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7813,-1.0701628,0.09097386,-1.474541,0.01774331,-0.002130529,-0.17550232,0.28356326,-0.12569559,0.43559507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,-1.066718,0.0882263,-1.4754505,0.047570713,0.037284255,-0.10519486,0.40955812,0.0043394906,-0.17851767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,-1.0603758,0.083625965,-1.471825,-0.033389382,0.10652644,-0.13182648,0.4002806,0.1455974,0.2136825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7816,-1.0562491,0.08106703,-1.4720697,0.043309655,-0.035153728,-0.15313177,0.120159,-0.07466917,0.219668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,-1.0538827,0.07607226,-1.472905,0.059288625,0.020240024,-0.12223909,0.041000705,-0.0023942017,-0.063296705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,-1.0509344,0.07088064,-1.4721175,0.05183177,0.023435818,-0.16484967,0.07526772,0.11312603,-0.02813187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7819,-1.051849,0.0679957,-1.4717821,0.032657012,0.05539375,-0.19254655,-0.11686697,-0.034117375,-0.15622166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,-1.0485474,0.061563227,-1.4708956,0.016678046,0.033023197,-0.14141385,-0.34910452,-0.020949265,-0.14425065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7821,-1.0443796,0.057654373,-1.4696352,-0.049368348,0.07243798,-0.06258429,-0.3800795,0.056712653,-0.19078794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7822,-1.0385507,0.056605104,-1.468339,-0.03125885,-0.0053263223,0.0098536955,-0.4575918,0.042945992,0.24675241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,-1.0355715,0.057901807,-1.4697778,0.025200162,-0.047936898,0.059921123,-0.087089084,0.073023155,-0.012419921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,-1.0335189,0.058514062,-1.4713182,0.008155931,0.002130529,0.026897926,0.14873978,-0.04309563,-0.33204585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7825,-1.0295211,0.05844323,-1.4709558,-0.060020994,-0.0031957934,-0.035952676,0.080056116,0.017357962,-0.091578215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,-1.0279573,0.057206534,-1.4715892,-0.026997795,0.008522116,-0.047670584,-0.08783727,0.025737667,-0.008529344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827,-1.0244422,0.055233866,-1.4705133,-0.041911498,0.10120012,-0.07323693,0.036511578,-0.027383681,-0.21233577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7828,-1.0190414,0.052452005,-1.4674605,-0.082391545,0.07989483,-0.08175904,-0.017357962,-0.009427169,7.48188E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,-1.014565,0.0514146,-1.4674796,-0.057890464,-0.05539375,-0.03914847,-0.08379706,0.01616086,0.23523031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7830,-1.009849,0.05014705,-1.4681953,0.024134897,-0.002130529,-0.029561087,0.048033673,0.07855974,0.5337573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7831,-1.0091797,0.048127916,-1.4671263,0.09018129,0.07137272,-0.06151902,0.11312603,0.073023155,0.08454525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7832,-1.0089087,0.044461228,-1.4649191,0.081659175,0.06924219,-0.10945592,0.16101007,0.12210429,-0.019602526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,-1.0069637,0.040946484,-1.4612925,0.05076651,0.092678,-0.08069378,-0.16415246,0.01062427,0.3465607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7834,-1.0058068,0.040109724,-1.4609182,0.11894343,0.03834952,0.007723167,-0.11836334,-0.051624972,0.04833295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835,-1.0069678,0.0394805,-1.461202,0.05183177,0.020240024,-0.014647386,0.36257192,0.17253216,-0.5104139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7836,-1.0035546,0.037300397,-1.4602398,-0.057890464,0.027696876,-0.098803274,0.041748893,0.008529344,-0.14050971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,-0.9978656,0.034849264,-1.4581707,-0.0568252,0.05965481,-0.055127434,-0.24570495,-0.044891283,0.26800096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,-0.99516433,0.03437594,-1.4585059,0.0049601374,-0.007456851,0.018375812,-0.067336924,0.0664391,-0.105494514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839,-0.99209917,0.034992527,-1.4585024,-0.009953564,-0.015978966,0.029028455,0.03935469,0.009427169,0.13736732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,-0.989252,0.03581246,-1.4587532,-0.003561978,0.029827405,0.04287689,-0.0073322426,-0.028880058,0.13377602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7841,-0.987522,0.03667109,-1.459446,0.028395955,-0.041545313,0.027963191,0.18974048,0.060902506,-0.045938745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7842,-0.9853347,0.036453843,-1.4610364,0.009221195,-0.039414782,-0.011451593,0.0664391,-0.04563947,0.072574235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7843,-0.98339784,0.036380608,-1.4616895,-3.6618466E-4,-0.029827405,-0.007190535,0.038606502,-0.058508303,-0.011372458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7844,-0.9800866,0.036574204,-1.4615601,0.034787543,-0.022370553,0.09614012,-0.30092123,-0.034267012,0.5342063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7845,-0.9813033,0.039948784,-1.463917,0.08485497,-0.044741105,0.107858025,0.3842694,0.057909753,-0.18330607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,-0.98106027,0.040205248,-1.4653881,-3.6618466E-4,0.010652645,-0.041278996,0.5662287,0.111779295,-0.5065233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7847,-0.9769273,0.036217384,-1.4627126,-0.0110188285,0.049002163,-0.12863068,-0.39803603,-0.11312603,0.30047232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7848,-0.97517484,0.03546359,-1.4613938,0.034787543,0.07137272,0.05672533,-0.47345337,-0.05207389,0.11731588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7849,-0.9741469,0.036536686,-1.4623041,0.025200162,-0.015978966,0.09081379,0.0053869537,0.15502456,-0.18315643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7850,-0.97207475,0.037940204,-1.4627702,-0.044042025,0.020240024,-7.9894834E-4,0.20724809,0.14320318,-0.1921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7851,-0.96845657,0.0379216,-1.4623667,-0.065347314,0.007456851,0.0034621095,-0.17926586,-0.1086369,0.04818331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7852,-0.96590203,0.038435485,-1.462579,-0.017410416,-0.034088463,0.076965354,0.07930793,0.098461546,0.13317747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7853,-0.9633912,0.039751977,-1.4639769,-0.039780967,-0.018109495,-0.01571265,0.20036475,0.23074119,-0.01316811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7854,-0.9609069,0.03923179,-1.4630662,-0.026997795,0.03834952,-0.021038972,-0.13123219,8.9782564E-4,0.23582886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7855,-0.9598139,0.039156724,-1.4626751,0.015612782,0.014913702,0.026897926,-0.06404489,0.038007952,-0.0016460137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7856,-0.95844185,0.039563697,-1.4623449,-0.020606209,0.00958738,0.01091896,0.06135142,0.17597382,-0.14290391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7857,-0.9563171,0.039232776,-1.4620248,-0.05469467,0.041545313,-0.028495824,0.08095395,0.026485857,0.005985504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7858,-0.95270246,0.038275868,-1.4594338,-0.01847568,0.040480047,-0.028495824,-0.112976395,-0.020201078,0.39384618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7859,-0.9528295,0.03791257,-1.4588854,0.045440186,0.015978966,0.005592638,-0.08035539,0.016609775,-0.053570263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
